classifier,percentage,wfilter,measure,value
bayes,80%,False,f1_score,0.051724137931
bayes,80%,False,f1_score,0.442857142857
bayes,80%,False,f1_score,0.318181818182
bayes,80%,False,f1_score,0.193548387097
bayes,80%,False,f1_score,0.48951048951
bayes,80%,False,f1_score,0.114754098361
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.48951048951
bayes,80%,False,f1_score,0.379562043796
bayes,80%,False,f1_score,0.248062015504
bayes,80%,False,f1_score,0.294573643411
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.524137931034
bayes,80%,False,f1_score,0.0666666666667
bayes,80%,False,f1_score,0.246153846154
bayes,80%,False,f1_score,0.146341463415
bayes,80%,False,precision,0.753521126761
bayes,80%,False,precision,0.793187347932
bayes,80%,False,precision,0.76
bayes,80%,False,precision,0.789346246973
bayes,80%,False,precision,0.736720554273
bayes,80%,False,precision,0.790754257908
bayes,80%,False,precision,0.754098360656
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.782608695652
bayes,80%,False,precision,0.799511002445
bayes,80%,False,precision,0.811881188119
bayes,80%,False,precision,0.733944954128
bayes,80%,False,precision,0.839694656489
bayes,80%,False,precision,0.799511002445
bayes,80%,False,precision,0.773269689737
bayes,80%,False,precision,0.753521126761
bayes,80%,False,precision,0.85974025974
bayes,80%,False,precision,0.739631336406
bayes,80%,False,precision,0.787439613527
bayes,80%,False,precision,0.738532110092
bayes,80%,False,precision,0.791262135922
bayes,80%,False,precision,0.773269689737
bayes,80%,False,precision,0.824561403509
bayes,80%,False,precision,0.77380952381
bayes,80%,False,precision,0.777511961722
bayes,80%,False,precision,0.775656324582
bayes,80%,False,precision,0.799511002445
bayes,80%,False,precision,0.824561403509
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.727064220183
bayes,80%,False,precision,0.775119617225
bayes,80%,False,precision,0.741935483871
bayes,80%,False,precision,0.835025380711
bayes,80%,False,precision,0.80987654321
bayes,80%,False,precision,0.732718894009
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.78640776699
bayes,80%,False,precision,0.748837209302
bayes,80%,False,precision,0.77033492823
bayes,80%,False,precision,0.769596199525
bayes,80%,False,precision,0.846153846154
bayes,80%,False,precision,0.744239631336
bayes,80%,False,precision,0.736720554273
bayes,80%,False,precision,0.740825688073
bayes,80%,False,precision,0.80343980344
bayes,80%,False,precision,0.731034482759
bayes,80%,False,precision,0.741339491917
bayes,80%,False,precision,0.860103626943
bayes,80%,False,precision,0.747099767981
bayes,80%,False,precision,0.813895781638
bayes,80%,False,precision,0.833333333333
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.789346246973
bayes,80%,False,precision,0.762352941176
bayes,80%,False,precision,0.731034482759
bayes,80%,False,precision,0.807881773399
bayes,80%,False,precision,0.784503631961
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.81141439206
bayes,80%,False,precision,0.79512195122
bayes,80%,False,precision,0.786924939467
bayes,80%,False,precision,0.80343980344
bayes,80%,False,precision,0.79512195122
bayes,80%,False,precision,0.746511627907
bayes,80%,False,precision,0.761229314421
bayes,80%,False,precision,0.737931034483
bayes,80%,False,precision,0.828715365239
bayes,80%,False,precision,0.748251748252
bayes,80%,False,precision,0.806930693069
bayes,80%,False,precision,0.793187347932
bayes,80%,False,precision,0.78313253012
bayes,80%,False,precision,0.76
bayes,80%,False,precision,0.744779582367
bayes,80%,False,precision,0.792682926829
bayes,80%,False,precision,0.831234256927
bayes,80%,False,precision,0.785024154589
bayes,80%,False,precision,0.846547314578
bayes,80%,False,precision,0.736111111111
bayes,80%,False,precision,0.839694656489
bayes,80%,False,precision,0.855670103093
bayes,80%,False,precision,0.759433962264
bayes,80%,False,precision,0.732718894009
bayes,80%,False,precision,0.785024154589
bayes,80%,False,precision,0.745958429561
bayes,80%,False,precision,0.807407407407
bayes,80%,False,precision,0.78313253012
bayes,80%,False,precision,0.764150943396
bayes,80%,False,precision,0.817955112219
bayes,80%,False,precision,0.748251748252
bayes,80%,False,precision,0.724770642202
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.817955112219
bayes,80%,False,precision,0.792682926829
bayes,80%,False,precision,0.769047619048
bayes,80%,False,precision,0.781774580336
bayes,80%,False,precision,0.731651376147
bayes,80%,False,precision,0.826633165829
bayes,80%,False,precision,0.740740740741
bayes,80%,False,precision,0.766666666667
bayes,80%,False,precision,0.754098360656
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,recall,1.0
bayes,80%,False,f1_score,0.859437751004
bayes,80%,False,f1_score,0.884667571235
bayes,80%,False,f1_score,0.863636363636
bayes,80%,False,f1_score,0.882273342355
bayes,80%,False,f1_score,0.848404255319
bayes,80%,False,f1_score,0.883152173913
bayes,80%,False,f1_score,0.859813084112
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.878048780488
bayes,80%,False,f1_score,0.888586956522
bayes,80%,False,f1_score,0.896174863388
bayes,80%,False,f1_score,0.846560846561
bayes,80%,False,f1_score,0.912863070539
bayes,80%,False,f1_score,0.888586956522
bayes,80%,False,f1_score,0.872139973082
bayes,80%,False,f1_score,0.859437751004
bayes,80%,False,f1_score,0.924581005587
bayes,80%,False,f1_score,0.850331125828
bayes,80%,False,f1_score,0.881081081081
bayes,80%,False,f1_score,0.849604221636
bayes,80%,False,f1_score,0.883468834688
bayes,80%,False,f1_score,0.872139973082
bayes,80%,False,f1_score,0.903846153846
bayes,80%,False,f1_score,0.872483221477
bayes,80%,False,f1_score,0.874831763122
bayes,80%,False,f1_score,0.873655913978
bayes,80%,False,f1_score,0.888586956522
bayes,80%,False,f1_score,0.903846153846
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.841965471448
bayes,80%,False,f1_score,0.873315363881
bayes,80%,False,f1_score,0.851851851852
bayes,80%,False,f1_score,0.910096818811
bayes,80%,False,f1_score,0.894952251023
bayes,80%,False,f1_score,0.845744680851
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.880434782609
bayes,80%,False,f1_score,0.856382978723
bayes,80%,False,f1_score,0.87027027027
bayes,80%,False,f1_score,0.869798657718
bayes,80%,False,f1_score,0.916666666667
bayes,80%,False,f1_score,0.853368560106
bayes,80%,False,f1_score,0.848404255319
bayes,80%,False,f1_score,0.851119894598
bayes,80%,False,f1_score,0.891008174387
bayes,80%,False,f1_score,0.844621513944
bayes,80%,False,f1_score,0.851458885942
bayes,80%,False,f1_score,0.924791086351
bayes,80%,False,f1_score,0.855245683931
bayes,80%,False,f1_score,0.897400820793
bayes,80%,False,f1_score,0.909090909091
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.882273342355
bayes,80%,False,f1_score,0.865153538051
bayes,80%,False,f1_score,0.844621513944
bayes,80%,False,f1_score,0.893732970027
bayes,80%,False,f1_score,0.879240162822
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.895890410959
bayes,80%,False,f1_score,0.885869565217
bayes,80%,False,f1_score,0.880758807588
bayes,80%,False,f1_score,0.891008174387
bayes,80%,False,f1_score,0.885869565217
bayes,80%,False,f1_score,0.854860186418
bayes,80%,False,f1_score,0.864429530201
bayes,80%,False,f1_score,0.849206349206
bayes,80%,False,f1_score,0.906336088154
bayes,80%,False,f1_score,0.856
bayes,80%,False,f1_score,0.893150684932
bayes,80%,False,f1_score,0.884667571235
bayes,80%,False,f1_score,0.878378378378
bayes,80%,False,f1_score,0.863636363636
bayes,80%,False,f1_score,0.853723404255
bayes,80%,False,f1_score,0.884353741497
bayes,80%,False,f1_score,0.907840440165
bayes,80%,False,f1_score,0.879566982409
bayes,80%,False,f1_score,0.916897506925
bayes,80%,False,f1_score,0.848
bayes,80%,False,f1_score,0.912863070539
bayes,80%,False,f1_score,0.922222222222
bayes,80%,False,f1_score,0.86327077748
bayes,80%,False,f1_score,0.845744680851
bayes,80%,False,f1_score,0.879566982409
bayes,80%,False,f1_score,0.854497354497
bayes,80%,False,f1_score,0.893442622951
bayes,80%,False,f1_score,0.878378378378
bayes,80%,False,f1_score,0.866310160428
bayes,80%,False,f1_score,0.899862825789
bayes,80%,False,f1_score,0.856
bayes,80%,False,f1_score,0.840425531915
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.899862825789
bayes,80%,False,f1_score,0.884353741497
bayes,80%,False,f1_score,0.869448183042
bayes,80%,False,f1_score,0.877523553163
bayes,80%,False,f1_score,0.845033112583
bayes,80%,False,f1_score,0.905089408528
bayes,80%,False,f1_score,0.851063829787
bayes,80%,False,f1_score,0.867924528302
bayes,80%,False,f1_score,0.859813084112
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,precision,1.0
svc,20%,False,recall,0.824561403509
svc,20%,False,recall,0.873949579832
svc,20%,False,recall,0.849557522124
svc,20%,False,recall,0.920353982301
svc,20%,False,recall,0.927272727273
svc,20%,False,recall,0.917431192661
svc,20%,False,recall,0.900900900901
svc,20%,False,recall,0.918181818182
svc,20%,False,recall,0.836206896552
svc,20%,False,recall,0.845454545455
svc,20%,False,recall,0.91452991453
svc,20%,False,recall,0.935185185185
svc,20%,False,recall,0.918918918919
svc,20%,False,recall,0.873873873874
svc,20%,False,recall,0.863247863248
svc,20%,False,recall,0.933962264151
svc,20%,False,recall,0.867924528302
svc,20%,False,recall,0.941747572816
svc,20%,False,recall,0.931034482759
svc,20%,False,recall,0.924528301887
svc,20%,False,recall,0.889908256881
svc,20%,False,recall,0.902654867257
svc,20%,False,recall,0.803571428571
svc,20%,False,recall,0.872727272727
svc,20%,False,recall,0.963963963964
svc,20%,False,recall,0.810810810811
svc,20%,False,recall,0.904347826087
svc,20%,False,recall,0.868421052632
svc,20%,False,recall,1.0
svc,20%,False,recall,0.880733944954
svc,20%,False,recall,0.880341880342
svc,20%,False,recall,0.919642857143
svc,20%,False,recall,0.893805309735
svc,20%,False,recall,0.899082568807
svc,20%,False,recall,0.810344827586
svc,20%,False,recall,0.801724137931
svc,20%,False,recall,0.871794871795
svc,20%,False,recall,0.842592592593
svc,20%,False,recall,0.873873873874
svc,20%,False,recall,0.934579439252
svc,20%,False,recall,0.904347826087
svc,20%,False,recall,0.87037037037
svc,20%,False,recall,0.924528301887
svc,20%,False,recall,0.916666666667
svc,20%,False,recall,0.80701754386
svc,20%,False,recall,0.915887850467
svc,20%,False,recall,0.830508474576
svc,20%,False,recall,0.963302752294
svc,20%,False,recall,0.933962264151
svc,20%,False,recall,0.94495412844
svc,20%,False,recall,0.81981981982
svc,20%,False,recall,0.929203539823
svc,20%,False,recall,0.94495412844
svc,20%,False,recall,0.946902654867
svc,20%,False,recall,0.914285714286
svc,20%,False,recall,0.87610619469
svc,20%,False,recall,0.836363636364
svc,20%,False,recall,0.936363636364
svc,20%,False,recall,0.844827586207
svc,20%,False,recall,0.901785714286
svc,20%,False,recall,0.94
svc,20%,False,recall,0.851851851852
svc,20%,False,recall,0.906542056075
svc,20%,False,recall,0.87610619469
svc,20%,False,recall,0.940594059406
svc,20%,False,recall,0.853211009174
svc,20%,False,recall,0.839285714286
svc,20%,False,recall,0.911504424779
svc,20%,False,recall,0.935185185185
svc,20%,False,recall,0.92523364486
svc,20%,False,recall,0.894736842105
svc,20%,False,recall,0.925925925926
svc,20%,False,recall,0.805309734513
svc,20%,False,recall,0.890909090909
svc,20%,False,recall,0.92523364486
svc,20%,False,recall,0.897196261682
svc,20%,False,recall,0.892857142857
svc,20%,False,recall,0.923076923077
svc,20%,False,recall,0.942857142857
svc,20%,False,recall,0.883928571429
svc,20%,False,recall,0.840707964602
svc,20%,False,recall,0.907407407407
svc,20%,False,recall,0.961165048544
svc,20%,False,recall,0.836206896552
svc,20%,False,recall,0.889908256881
svc,20%,False,recall,0.90350877193
svc,20%,False,recall,0.900900900901
svc,20%,False,recall,0.955752212389
svc,20%,False,recall,0.900900900901
svc,20%,False,recall,0.765217391304
svc,20%,False,recall,0.886956521739
svc,20%,False,recall,0.945454545455
svc,20%,False,recall,0.954545454545
svc,20%,False,recall,0.923076923077
svc,20%,False,recall,0.834782608696
svc,20%,False,recall,0.90990990991
svc,20%,False,recall,0.934579439252
svc,20%,False,recall,0.942857142857
svc,20%,False,recall,0.850877192982
svc,20%,False,recall,0.846846846847
svc,20%,False,f1_score,0.903846153846
svc,20%,False,f1_score,0.932735426009
svc,20%,False,f1_score,0.918660287081
svc,20%,False,f1_score,0.958525345622
svc,20%,False,f1_score,0.962264150943
svc,20%,False,f1_score,0.956937799043
svc,20%,False,f1_score,0.947867298578
svc,20%,False,f1_score,0.957345971564
svc,20%,False,f1_score,0.910798122066
svc,20%,False,f1_score,0.916256157635
svc,20%,False,f1_score,0.955357142857
svc,20%,False,f1_score,0.966507177033
svc,20%,False,f1_score,0.957746478873
svc,20%,False,f1_score,0.932692307692
svc,20%,False,f1_score,0.926605504587
svc,20%,False,f1_score,0.965853658537
svc,20%,False,f1_score,0.929292929293
